image_id,person,car,dog,cat,bicycle
2010_004921,1,0,0,0,1
2010_002388,0,0,0,0,0
2010_003928,0,0,0,1,0
2009_001450,1,0,0,1,0
2012_001032,1,0,0,0,0
2009_000996,0,0,0,0,0
2008_004140,1,0,0,0,0
2007_003841,0,0,0,0,0
2009_003247,1,0,0,0,0
2012_000304,1,0,0,0,0
2010_003900,1,0,0,0,0
2008_007461,0,0,1,0,0
2010_006878,1,0,0,0,0
2008_003607,0,0,1,1,0
2009_002171,0,0,0,0,0
2011_000861,1,0,0,0,0
2012_004162,1,0,0,0,0
2008_005276,1,0,0,0,1
2008_005510,0,0,0,1,0
2009_003509,0,0,0,0,0
2008_003161,0,0,0,0,0
2012_002275,1,0,0,0,0
2009_005178,0,0,0,0,1
2008_008034,1,0,0,0,0
2008_007307,0,0,0,0,0
2010_004909,0,0,0,0,0
2008_008020,0,0,0,0,0
2012_001768,1,0,0,0,0
2008_007313,0,0,0,0,0
2009_000014,0,0,0,0,0
2011_002904,1,0,0,0,0
2009_004272,0,1,0,0,0
2008_005504,0,0,0,0,0
2011_000875,0,0,0,0,0
2009_002165,0,0,0,0,0
2008_003613,1,0,0,0,0
2012_004176,1,0,0,0,0
2009_004514,1,0,0,0,0
2008_005262,0,0,0,0,0
2012_000310,1,0,0,0,0
2008_001004,0,0,0,1,0
2010_003914,1,0,0,0,1
2008_008746,0,0,0,0,0
2008_000695,1,0,0,0,0
2011_002535,0,0,0,0,0
2010_005632,0,0,0,0,0
2008_002082,0,0,0,0,0
2011_000322,1,0,0,0,0
2012_002088,1,0,0,0,0
2008_005935,0,0,0,0,0
2011_006753,1,0,0,0,0
2011_000444,0,0,0,0,0
2012_002936,1,0,0,0,0
2011_001982,0,1,0,0,0
2011_002253,0,1,0,0,0
2007_009607,0,0,0,0,0
2011_004636,1,0,0,0,0
2008_007850,0,0,0,0,0
2011_003159,1,0,0,1,0
2011_002247,1,0,0,0,0
2010_003531,0,0,0,0,0
2008_007688,0,0,0,0,0
2011_006021,1,0,0,0,0
2009_002398,1,0,0,0,0
2010_000038,1,0,0,0,0
2011_000450,0,0,0,0,0
2010_001326,1,0,1,0,0
2012_002922,1,0,0,0,0
2010_000986,0,0,0,0,0
2008_002096,1,0,1,0,0
2012_003382,1,0,0,0,0
2011_001028,0,0,0,0,1
2009_003938,0,0,0,0,0
2008_005921,1,0,0,0,1
2010_003257,1,0,1,0,0
2012_001595,1,0,0,0,0
2010_002149,0,0,0,0,0
2010_005626,1,0,0,0,0
2010_006307,1,0,0,0,0
2010_001468,0,0,0,1,0
2011_005266,1,0,0,0,0
2011_002509,1,0,0,0,0
2011_003617,1,0,0,0,0
2010_002161,1,0,0,0,0
2011_003171,0,0,0,0,0
2009_001861,1,1,0,0,0
2008_008593,1,0,0,0,0
2011_005500,1,0,0,0,0
2010_004276,0,0,0,0,0
2009_004919,1,0,0,0,0
2011_001766,0,0,0,0,0
2008_002900,0,0,0,0,0
2010_006461,1,0,0,0,0
2009_001875,1,0,0,0,0
2010_002175,0,1,0,0,0
2011_003603,1,0,0,0,0
2011_001014,0,0,1,0,0
2009_003904,0,0,0,1,0
2008_004430,0,0,0,0,0
2011_006790,1,0,0,0,0
2009_002429,0,0,0,1,0
2009_004058,0,0,0,0,0
2010_001497,0,0,1,0,0
2008_006227,0,0,0,0,0
2008_000656,1,0,0,0,0
2009_001120,1,0,0,0,0
2012_000884,1,0,0,0,0
2011_005299,1,0,0,0,0
2010_003280,1,0,0,0,0
2012_001542,1,0,0,0,0
2011_004839,1,0,0,0,0
2012_001224,1,0,0,0,0
2010_002820,1,0,0,0,1
2009_001646,1,0,0,0,1
2010_004289,1,0,0,0,0
2009_000558,0,0,0,0,0
2008_007887,0,0,0,0,0
2011_000487,0,0,0,0,0
2011_001941,0,0,0,0,0
2008_003439,0,0,0,0,0
2011_001799,0,1,0,0,0
2011_001955,1,0,0,0,0
2008_002733,1,0,0,0,0
2008_004342,1,0,0,0,0
2011_002284,0,0,0,0,0
2008_008578,0,0,1,0,0
2010_002834,0,0,0,0,0
2008_007893,0,0,0,0,0
2010_005183,0,0,0,0,0
2012_000648,1,0,0,0,0
2008_006233,0,0,0,0,0
2011_004193,1,0,0,0,0
2009_001134,0,0,0,0,0
2011_003824,1,0,0,0,0
2012_001556,1,0,0,0,0
2011_006784,1,0,0,0,0
2010_000945,1,0,0,0,0
2012_003341,1,0,0,0,0
2012_000660,1,0,0,0,0
2008_001574,1,0,0,0,0
2007_000804,0,0,0,0,0
2010_005815,1,0,1,0,0
2008_007105,1,0,0,0,0
2009_002415,0,0,0,0,0
2011_006974,1,0,0,0,0
2008_005074,0,1,0,0,0
2009_002373,0,0,1,0,0
2008_003405,1,1,0,0,0
2012_002711,1,0,0,0,0
2012_001218,1,0,0,0,0
2008_008550,1,0,0,0,0
2012_000106,1,0,0,0,0
2008_007677,0,0,0,0,0
2008_008544,0,0,0,0,0
2010_002808,0,0,1,0,0
2008_001206,1,0,0,0,0
2009_004716,0,0,1,0,0
2012_002705,1,0,0,0,0
2012_002063,1,0,0,0,0
2008_004418,1,0,0,0,0
2009_002401,0,0,0,0,1
2010_000979,0,0,0,0,0
2008_002069,1,0,0,0,0
2008_005706,0,0,0,0,0
2009_004070,0,0,0,0,0
2012_000674,1,0,0,0,0
2009_000216,0,0,0,0,0
2009_001108,0,0,0,0,0
2009_002366,0,0,0,0,0
2009_003078,0,0,0,0,0
2008_005061,0,0,0,1,0
2012_000113,1,0,0,0,0
2008_006568,0,0,1,0,0
2008_000119,1,0,0,0,0
2007_007818,0,1,0,0,0
2008_008545,0,0,0,0,0
2008_007676,1,0,0,0,0
2011_004810,1,0,0,0,0
2008_008223,0,0,0,0,0
2010_005800,0,0,0,0,0
2009_000217,0,0,0,0,0
2008_005707,1,1,0,0,0
2011_006961,1,0,0,0,0
2007_005969,1,0,0,0,0
2010_000978,0,0,0,0,0
2009_002400,0,0,0,0,1
2012_002062,1,0,0,0,0
2008_004419,1,0,0,0,0
2011_006975,1,0,0,0,0
2012_003368,1,0,0,0,0
2008_005713,0,0,0,0,1
2009_002414,0,0,0,0,0
2008_003362,0,0,0,0,0
2008_008237,1,0,0,0,0
2009_000203,0,1,0,0,0
2008_001575,0,0,0,0,0
2009_000565,1,0,0,0,0
2011_004804,1,0,0,0,0
2008_007662,0,0,0,1,0
2009_002372,1,0,0,0,0
2008_006554,1,0,0,0,0
2010_005182,0,0,0,0,0
2009_001653,0,0,0,0,0
2012_001231,1,0,0,0,0
2008_008579,1,0,0,0,1
2009_003044,1,0,0,0,0
2008_002732,0,0,0,0,0
2011_000492,1,0,0,0,0
2012_003426,1,0,0,0,0
2012_003340,1,0,0,0,0
2009_003722,1,1,0,0,0
2010_000944,1,0,0,0,0
2008_004425,0,0,0,0,0
2012_001557,1,0,0,0,0
2012_000891,1,0,0,0,0
2009_001135,0,0,0,0,0
2008_006232,0,0,0,0,0
2008_007138,1,1,0,0,0
2011_005298,1,0,0,0,0
2012_000885,1,0,0,0,0
2008_000657,0,0,0,0,0
2009_001121,1,0,0,0,0
2008_001549,1,0,0,0,0
2012_003354,1,0,0,0,0
2009_003736,1,0,0,0,0
2010_000788,0,0,1,0,0
2008_004431,1,0,0,0,0
2008_004357,0,0,0,0,0
2011_000486,1,0,0,0,0
2012_003432,1,0,0,0,0
2008_005049,0,0,0,0,0
2008_006540,1,0,0,0,0
2007_000187,0,0,0,0,0
2009_000559,0,0,0,0,0
2010_004288,0,0,0,0,0
2008_000131,0,0,0,0,0
2010_002821,1,0,0,0,0
2011_004838,1,0,0,0,0
2007_001299,0,0,0,0,0
2011_002291,1,0,0,0,0
2010_004263,0,1,0,0,0
2009_001874,0,0,0,0,0
2009_003905,0,1,0,0,1
2011_001015,1,0,0,0,0
2007_007165,0,0,0,0,0
2007_008256,1,0,0,0,0
2008_000864,1,0,0,0,0
2011_003602,1,0,0,0,0
2010_004505,1,0,1,0,0
2011_005273,1,0,0,0,0
2011_004179,1,0,0,0,0
2011_003616,1,0,0,0,0
2008_000870,1,0,0,0,0
2010_004511,0,0,1,0,0
2011_001001,1,0,0,0,0
2009_003911,0,0,0,0,0
2011_000479,1,0,0,0,0
2011_001767,1,0,0,0,0
2011_006008,1,0,0,0,0
2011_005501,1,0,0,0,0
2008_007879,0,0,0,0,0
2010_005169,0,0,1,0,0
2009_003087,1,0,0,0,0
2010_006448,1,0,0,0,0
2012_002923,1,0,0,0,0
2010_001327,0,0,0,0,0
2008_002929,1,0,0,0,0
2008_004380,1,0,0,0,0
2009_002399,0,0,0,0,0
2009_004930,0,0,0,0,0
2011_006020,1,0,0,0,0
2011_005529,1,0,0,0,0
2007_009612,1,0,0,0,0
2009_001690,1,0,0,0,0
2011_002246,0,0,0,0,0
2011_003158,0,0,0,0,0
2009_001848,0,0,0,0,0
2010_005141,1,0,0,0,0
2010_005627,0,0,0,1,0
2007_000636,0,0,0,0,0
2008_000858,0,0,0,0,0
2011_002520,0,0,0,0,0
2010_003256,0,1,0,0,0
2011_001029,0,0,0,0,0
2010_001441,0,0,0,0,0
2008_005934,1,0,0,0,0
2010_001455,0,0,0,0,0
2012_003397,1,0,0,0,0
2010_000993,1,0,0,0,0
2011_004145,1,0,0,0,0
2012_000846,1,0,0,0,0
2008_000694,1,0,0,0,0
2009_001684,0,0,0,0,0
2011_002252,0,0,0,0,0
2010_005155,0,0,0,0,0
2009_003093,0,0,0,0,0
2012_002937,1,0,0,0,0
2010_001333,0,0,0,1,0
2011_000445,1,0,0,0,0
2008_004394,0,0,0,0,0
2011_006034,1,0,0,0,0
2010_001864,0,0,0,0,0
2009_004273,0,0,0,0,0
2008_005505,0,0,0,0,0
2009_000015,0,0,0,0,1
2008_001763,1,0,0,0,0
2008_007312,0,0,1,0,0
2008_008021,1,0,0,0,1
2010_003915,0,0,0,0,0
2012_000311,1,0,0,0,0
2012_003618,1,0,0,0,0
2012_004177,1,0,0,0,0
2009_002164,0,1,0,0,0
2011_000874,1,0,0,0,0
2008_005277,1,1,0,0,0
2009_004501,0,0,0,0,0
2012_004163,1,0,0,0,0
2012_002512,1,0,0,0,0
2008_008753,1,0,0,0,1
2009_001479,1,0,0,0,0
2011_005918,1,0,0,0,0
2010_004908,0,0,1,0,0
2009_000001,0,0,0,0,0
2011_002911,0,0,1,0,0
2008_000469,1,0,0,0,1
2012_002274,1,0,0,0,0
2010_001870,1,0,0,0,0
2008_003160,0,0,0,0,0
2009_002616,0,0,0,0,0
2009_003508,0,0,0,0,0
2008_005511,0,0,0,0,0
2009_000029,0,0,1,0,0
2007_007398,1,0,0,0,0
2007_006086,0,0,0,0,0
2010_003097,0,0,0,0,0
2008_001987,0,0,0,0,0
2012_001755,1,0,0,0,0
2011_006587,1,0,0,0,0
2010_001858,0,0,1,0,0
2009_003520,0,0,0,0,0
2012_003142,1,0,0,0,0
2010_001680,1,0,0,0,0
2012_003624,1,0,0,0,0
2009_004529,0,0,0,1,0
2011_000690,0,0,0,0,1
2011_000848,0,0,0,0,0
2008_007448,0,1,0,0,0
2010_003929,0,0,0,0,0
2008_001039,1,1,0,0,0
2011_005930,1,0,0,0,0
2011_002093,1,0,0,0,0
2012_001027,1,0,0,0,0
2010_005394,1,0,0,1,0
2012_000339,1,0,0,0,0
2012_003630,1,0,0,0,0
2011_000684,1,1,0,0,0
2008_002524,1,1,0,0,0
2010_006845,1,0,0,0,0
2008_004155,0,0,0,1,0
2009_005145,0,0,0,0,0
2008_004633,0,0,0,0,0
2009_003534,1,0,0,0,0
2010_001694,0,0,0,0,0
2008_006024,1,0,0,0,0
2011_004384,1,0,0,0,0
2012_001999,1,0,0,0,0
2009_001323,0,0,0,0,0
2008_000455,1,0,0,0,0
2008_001978,0,0,0,0,0
2010_005419,1,0,1,0,0
2011_000109,0,0,0,0,0
2007_003101,0,1,0,0,0
2011_001217,0,0,0,0,0
2010_000561,1,0,1,0,0
2011_001571,1,0,0,0,0
2010_001119,1,0,0,0,1
2011_007100,1,0,0,0,0
2011_004409,1,0,0,0,0
2010_002410,0,0,1,0,0
2010_004061,0,0,0,0,0
2007_007415,1,0,0,0,0
2011_003372,1,0,0,0,0
2008_006965,0,0,1,0,0
2010_004075,0,0,0,0,0
2011_005703,1,0,0,0,0
2010_000213,0,0,0,0,0
2010_006662,1,0,0,0,0
2010_006104,1,0,0,0,0
2008_004814,1,0,0,0,0
2011_001203,1,0,0,0,0
2012_001966,1,0,0,0,0
2010_003054,1,0,0,0,0
2012_001796,1,0,0,0,0
2010_005425,0,0,0,1,0
2011_004435,1,0,0,0,0
2011_002044,0,0,1,0,0
2009_000954,0,1,0,0,0
2008_004182,1,1,0,0,0
2007_002545,1,0,0,0,0
2008_003835,0,1,0,0,0
2010_001125,0,0,0,1,0
2009_003285,0,0,0,0,0
2012_004188,1,0,0,0,0
2008_004196,1,0,0,0,0
2008_005288,0,0,0,1,0
2010_001131,1,0,0,0,0
2008_003821,0,0,0,0,0
2010_002438,1,0,0,0,1
2007_000346,1,0,0,0,0
2008_006781,0,0,0,1,0
2011_002050,0,0,0,0,0
2008_006959,0,1,0,0,0
2008_000496,1,0,0,0,0
2011_005059,1,0,0,0,0
2010_003040,1,0,0,0,0
2011_004347,1,0,0,0,0
2010_006138,1,0,0,0,0
2008_002281,0,0,0,0,0
2009_004298,0,0,0,0,0
2011_000121,1,0,0,0,0
2009_002831,0,0,0,0,0
2010_000549,0,0,0,0,0
2009_004307,0,0,0,1,0
2009_003468,1,0,0,0,0
2009_005019,0,0,0,0,0
2012_002314,1,0,0,0,0
2008_007266,0,0,0,0,0
2008_008155,1,0,0,0,0
2008_001617,1,0,0,0,0
2009_000161,0,0,0,0,1
2011_002871,0,0,0,0,0
2012_000503,1,0,0,0,0
2008_006178,0,0,1,0,0
2010_004868,0,0,0,0,0
2012_000265,1,0,0,0,0
2008_001171,1,0,0,0,0
2010_003861,1,0,0,1,0
2009_001519,0,1,0,0,0
2008_007500,0,1,0,0,0
2012_002472,1,0,0,0,0
2010_006919,1,0,0,0,0
2008_003766,1,0,0,0,0
2011_000900,0,1,0,0,0
2009_002010,0,1,1,0,0
2008_003772,0,0,0,1,0
2009_004475,0,0,0,0,0
2008_005303,0,0,0,0,0
2007_006864,1,0,0,0,0
2010_003875,0,0,0,1,0
2008_007514,1,0,0,0,0
2008_008627,0,0,0,0,1
2008_008141,1,1,0,0,0
2012_000517,1,0,0,0,0
2008_005465,0,0,0,0,0
2009_002762,0,0,0,0,0
2010_001904,0,0,1,0,0
2012_002300,1,0,0,0,0
2008_008169,0,0,0,0,0
2012_001621,1,0,0,0,0
2009_001243,0,0,0,0,0
2008_000535,1,0,0,0,0
2010_005592,0,0,0,1,0
2008_006144,0,0,0,0,0
2010_004854,1,1,0,0,0
2012_003036,1,0,0,0,0
2011_000082,0,0,0,0,0
2009_003454,1,0,0,0,0
2008_002322,1,1,0,0,1
2012_002328,1,0,0,0,0
2009_005025,1,1,0,0,0
2010_006925,1,0,0,0,0
2012_003988,1,0,0,0,0
2008_002444,0,1,0,0,0
2010_001092,1,0,1,0,0
2011_005844,1,0,0,0,0
2008_000253,0,1,0,0,0
2012_001147,1,0,0,0,0
2011_005850,1,0,0,0,0
2008_001159,0,0,0,0,0
2011_004596,1,0,0,0,0
2007_006680,0,0,0,0,0
2011_005688,1,0,0,0,0
2008_007528,1,1,0,0,0
2008_004021,0,0,1,0,0
2011_006381,1,0,0,0,0
2011_000928,1,0,0,0,0
2009_003326,0,0,0,0,0
2012_003744,1,0,0,0,0
2009_004449,0,0,0,0,0
2008_003996,1,0,0,0,0
2009_002986,0,0,0,0,0
2011_000096,0,0,0,0,0
2009_003440,0,0,0,0,0
2010_001938,0,0,0,1,0
2009_005031,0,0,0,0,0
2011_001388,1,0,0,0,0
2009_001257,0,0,0,0,0
2010_004698,1,0,0,0,0
2009_000149,1,0,0,0,1
2010_005586,0,0,0,0,0
2012_001806,1,0,0,0,0
2010_000415,1,0,1,0,0
2008_004974,0,1,0,0,0
2011_005663,1,0,0,0,0
2011_003212,0,0,0,0,0
2011_005677,1,0,0,0,0
2008_006811,0,0,1,0,0
2011_003206,1,0,0,0,0
2010_002570,1,0,1,0,0
2011_004569,1,0,0,0,0
2008_003969,0,0,0,0,0
2010_001079,0,0,0,0,0
2011_001411,0,0,0,0,0
2012_003963,1,0,0,0,0
2010_000401,0,0,0,0,1
2011_000069,1,0,0,0,0
2010_006070,0,1,0,0,1
2011_003560,1,0,0,0,0
2010_002216,0,0,0,0,0
2010_003108,1,0,0,0,0
2011_005111,1,0,0,0,0
2010_004667,0,0,0,1,0
2009_002789,0,0,1,0,0
2011_000041,1,0,0,0,0
2010_001737,0,0,0,1,0
2010_006058,0,0,0,1,0
2008_004948,1,0,0,0,0
2009_003497,0,0,0,0,0
2011_004227,1,0,0,0,0
2010_005551,0,0,0,1,0
2011_003548,1,0,0,0,0
2011_002656,0,0,0,0,1
2008_001830,0,1,0,0,0
2010_003120,0,1,0,0,0
2011_005139,1,0,0,0,0
2008_000290,1,0,0,0,0
2008_006839,1,1,0,0,0
2010_004129,0,0,1,0,0
2009_000820,1,0,0,0,1
2012_001184,1,0,0,0,0
2008_002487,1,0,0,0,0
2012_003793,1,0,0,0,0
2010_001051,0,0,0,0,0
2008_003941,0,1,0,0,0
2008_003799,0,0,1,0,0
2012_003787,1,0,0,0,0
2012_002499,1,0,0,0,0
2011_006342,1,0,0,0,0
2008_000284,1,0,0,0,0
2011_002124,1,0,0,0,0
2009_000834,1,0,0,0,0
2012_001190,1,0,0,0,0
2011_005893,1,0,0,0,0
2010_005223,0,0,0,0,0
2011_004555,1,0,0,0,0
2011_004233,1,0,0,0,0
2007_009216,0,0,0,1,0
2011_006424,1,0,0,0,0
2008_004784,1,0,0,0,1
2011_000055,1,0,0,0,0
2008_005115,0,0,0,0,0
2009_002212,0,1,0,0,0
2012_002670,1,0,0,0,0
2008_008431,1,0,0,0,0
2011_004964,1,0,0,0,0
2008_007702,0,0,0,1,0
2009_000405,1,1,0,0,0
2008_001373,1,0,0,0,0
2012_000067,1,0,0,0,0
2012_000701,1,0,0,0,0
2008_001415,0,0,0,0,0
2008_008357,1,1,0,0,1
2008_007064,0,1,0,0,0
2010_005974,0,0,0,0,0
2012_002116,1,0,0,0,0
2008_003202,1,1,0,0,0
2011_006815,1,0,0,0,0
2009_004105,0,0,0,0,0
2008_005673,0,0,0,1,0
2008_004579,0,0,0,1,0
2009_004111,0,0,1,0,0
2011_006801,1,0,0,0,0
2012_000715,1,0,0,0,0
2008_001401,1,0,0,0,0
2009_000377,0,0,0,0,0
2011_003979,1,0,0,0,0
2009_001069,0,0,0,0,0
2008_008343,1,1,0,0,0
2010_005960,1,0,0,0,0
2008_007070,0,0,0,0,0
2008_007716,1,1,0,0,0
2008_001367,1,0,0,0,0
2009_000411,1,0,0,0,0
2008_006408,1,0,0,0,0
2008_005101,1,1,1,0,0
2009_004677,1,0,0,0,0
2009_003118,0,0,0,1,0
2008_000051,1,0,0,0,0
2010_002941,0,0,0,0,0
2011_004780,1,0,0,0,0
2009_000439,0,0,0,0,0
2007_004281,1,0,0,0,0
2011_001820,1,0,0,0,0
2009_003130,0,0,1,0,0
2011_006197,1,0,0,0,0
2009_004887,0,0,0,1,0
2008_004551,0,0,0,0,0
2008_005897,0,0,1,0,0
2010_000830,0,0,0,0,0
2009_003656,1,0,0,0,0
2011_000280,1,0,0,0,0
2009_004139,0,0,1,0,0
2012_003234,1,0,0,0,0
2011_003789,1,0,0,0,0
2008_001429,1,0,0,0,0
2008_000737,1,0,0,0,0
2011_003951,1,0,0,0,0
2012_001423,1,0,0,0,0
2008_007058,1,0,0,0,0
2010_005948,0,0,1,1,0
2012_000729,1,0,0,0,0
2010_005784,0,0,0,0,0
2009_001055,0,0,0,0,0
2008_000723,1,0,0,0,0
2012_001437,1,0,0,0,0
2008_004545,1,0,0,0,0
2008_005883,0,0,1,0,0
2009_003642,0,0,0,0,0
2012_003220,1,0,0,0,0
2012_004229,1,0,0,0,0
2011_001834,0,0,0,0,0
2008_002652,1,0,0,0,0
2012_002880,1,0,0,0,0
2011_006183,1,0,0,0,0
2012_002658,1,0,0,0,0
2012_001351,1,0,0,0,0
2010_003493,0,0,1,0,0
2009_001733,0,0,1,0,0
2010_002955,0,0,0,1,0
2008_000045,0,0,0,0,0
2008_006434,0,0,0,0,0
2011_003010,1,0,1,0,0
2010_003478,0,1,0,0,0
2011_005461,1,0,0,0,0
2011_001607,0,0,0,1,0
2011_000519,0,0,0,0,0
2010_006266,1,0,0,0,0
2011_001161,1,0,0,0,0
2010_000617,1,0,0,0,0
2008_000910,1,0,0,0,0
2010_002000,0,0,0,1,0
2011_005313,1,0,0,0,0
2008_008380,0,0,0,0,0
2008_000904,1,1,0,0,0
2010_000603,1,0,0,0,0
2009_003865,0,0,0,0,0
2011_001175,0,0,0,0,0
2008_002875,0,1,0,0,0
2010_000165,0,0,0,0,0
2011_001613,1,0,0,0,0
2007_007763,1,0,0,0,0
2010_002772,0,0,0,0,0
2010_001253,0,0,1,0,0
2010_005035,1,0,0,1,0
2010_002982,1,0,0,0,0
2009_001082,0,0,0,0,0
2010_005753,0,0,1,0,0
2011_004025,1,0,0,0,0
2009_003695,0,0,0,0,0
2010_001535,1,0,0,0,0
2011_000243,0,0,0,0,0
2008_004592,0,0,0,0,1
2011_000257,0,0,0,0,0
2008_005698,1,0,0,0,0
2011_001149,1,0,0,0,0
2010_004459,0,1,0,0,0
2012_000932,1,0,0,0,0
2009_001096,1,0,0,0,1
2011_004031,1,0,0,0,0
2010_005747,0,0,1,0,0
2011_004757,1,0,0,0,0
2010_005021,0,0,0,1,0
2008_007931,1,0,0,0,0
2011_003038,1,0,0,0,0
2012_001392,1,0,0,0,0
2010_003450,0,1,0,0,0
2010_000159,0,0,1,0,0
2011_000531,0,0,0,0,0
2010_001247,0,0,0,1,0
2009_004688,0,0,1,0,0
2012_003585,1,0,0,0,0
2012_002843,1,0,0,0,0
2010_003468,0,0,0,1,0
2011_005471,1,0,0,0,0
2010_004307,1,0,0,0,1
2008_007909,0,0,0,0,0
2010_005019,1,1,0,0,0
2009_001910,0,0,0,0,0
2011_000509,1,1,0,0,0
2010_006510,1,0,0,0,0
2009_004868,1,0,0,0,0
2008_005878,1,1,0,0,0
2010_006276,1,0,0,0,0
2007_003267,0,0,0,0,0
2011_003766,1,0,0,0,0
2011_004009,1,0,0,0,0
2011_005317,1,0,0,0,0
2010_004461,0,0,1,0,0
2008_008384,0,0,0,0,0
2011_002478,1,0,0,0,0
2008_000914,0,0,0,0,0
2010_004475,1,0,0,0,0
2011_005303,1,0,0,0,0
2010_000613,0,0,0,0,0
2010_006262,1,0,0,0,0
2010_000175,0,0,0,1,0
2010_004313,0,0,0,0,0
2007_007773,0,0,0,0,0
2009_001904,0,0,0,0,0
2012_003581,1,0,0,0,0
2011_002322,1,1,0,0,0
2007_006445,1,0,0,0,0
2008_000082,1,0,0,0,0
2008_007935,1,0,0,0,1
2007_008468,0,0,0,0,0
2010_003332,1,0,0,0,0
2009_003685,0,0,0,0,0
2010_001525,0,0,0,0,0
2011_000253,0,0,0,0,0
2009_003849,1,0,0,0,0
2011_001159,1,0,0,0,0
2011_006636,1,0,0,0,0
2008_005850,1,0,1,0,0
2008_000928,1,0,0,0,0
2009_000398,0,0,0,0,0
2010_003326,1,0,0,0,0
2007_001458,0,0,0,0,0
2012_001382,1,0,0,0,0
2008_000096,1,0,0,1,0
2008_001388,1,0,0,0,0
2011_004747,1,0,0,0,0
2010_005031,1,0,0,0,0
2011_003028,0,0,0,0,0
2012_003595,1,0,0,0,0
2007_003529,1,0,0,0,0
2011_000521,0,0,0,0,0
2010_001257,0,0,0,0,0
2010_006538,1,0,0,0,0
2008_002681,0,0,0,1,0
2011_006150,1,0,0,0,0
2008_002859,0,0,1,0,0
2009_002202,0,0,0,0,0
2008_005105,0,0,0,0,0
2008_008421,0,0,0,0,0
2008_008347,0,0,0,0,0
2008_001405,0,0,0,0,0
2008_005663,0,1,0,0,0
2008_002118,0,1,0,0,0
2010_000808,0,0,0,0,0
2008_005677,1,0,0,0,0
2012_002112,1,0,0,0,0
2009_002570,0,1,0,0,0
2009_001079,0,0,0,0,0
2008_007060,0,1,0,0,0
2009_000367,0,0,0,0,0
2008_007706,1,0,0,0,0
2011_004960,1,0,0,0,0
2008_008435,0,0,0,0,0
2010_002979,1,0,1,0,0
2008_003560,1,0,0,0,0
2009_002216,0,0,0,0,0
2008_005111,1,0,1,0,0
2009_004667,1,1,0,0,0
2009_003108,0,0,0,0,0
2011_004790,1,0,0,0,0
2010_002789,0,0,0,1,0
2008_006430,0,0,0,1,0
2007_007940,1,0,0,0,0
2010_003497,0,0,0,1,0
2008_000041,1,0,0,0,0
2011_006187,1,0,0,0,0
2009_004897,0,0,0,0,0
2008_005139,1,1,0,0,0
2007_004291,1,0,0,0,0
2009_003646,1,0,0,0,1
2011_006839,1,0,0,0,0
2009_004129,0,0,0,0,0
2011_000290,1,0,0,0,0
2008_004541,1,0,0,0,0
2009_002558,0,0,0,0,0
2008_000727,1,0,0,0,0
2011_003941,1,0,0,0,0
2012_001433,1,0,0,0,0
2008_007048,0,0,0,0,0
2010_005958,0,0,1,0,0
2008_006356,0,0,1,0,0
2008_001439,0,0,0,0,0
2010_005780,0,0,0,0,0
2008_000733,1,0,0,0,0
2012_001427,1,0,0,0,0
2010_005794,1,0,1,0,0
2009_003652,0,0,0,0,0
2008_002124,1,0,0,0,0
2008_005893,0,1,0,0,0
2011_006193,1,0,0,0,0
2012_002648,1,0,0,0,0
2010_001294,0,0,0,0,0
2012_004239,1,0,0,0,0
2011_001824,0,1,0,0,0
2008_006424,1,0,0,0,1
2010_003483,0,0,0,1,0
2012_001341,1,0,0,0,0
2009_001723,0,0,0,0,0
2007_007203,1,0,0,0,0
2012_001816,1,0,0,0,0
2008_004964,0,0,0,0,0
2011_001373,0,0,0,0,0
2012_003967,1,0,0,0,0
2010_006712,1,0,0,0,0
2008_006815,0,0,0,0,0
2010_004105,0,0,0,0,0
2011_005673,1,0,0,0,0
2011_003216,0,0,0,1,0
2011_005667,1,0,0,0,0
2010_004111,1,0,0,0,0
2011_002108,0,0,0,0,0
2010_000377,1,0,0,0,0
2011_007070,1,0,0,0,0
2010_001069,0,0,0,0,0
2008_004970,0,0,0,0,0
2011_006408,1,0,0,0,0
2008_001808,1,0,0,0,0
2008_008192,1,0,0,0,0
2010_004677,0,0,0,0,0
2011_003570,1,0,0,0,0
2011_000051,1,0,0,0,0
2009_002941,0,0,0,0,0
2009_003487,0,0,0,0,0
2009_002799,0,0,0,0,0
2007_005428,0,0,0,0,0
2011_006420,1,0,0,0,0
2010_000439,0,0,0,1,0
2008_007289,0,0,0,1,0
2008_001820,0,0,0,0,0
2010_004139,0,1,0,0,0
2007_006647,1,0,0,0,0
2009_000830,0,0,0,0,0
2011_002120,1,0,0,0,0
2010_003656,0,1,0,0,0
2011_001429,1,0,0,0,0
2008_003789,0,0,0,0,0
2008_003951,1,0,0,0,0
2012_003783,1,0,0,0,0
2011_006352,1,0,0,0,0
2008_002483,1,1,0,0,0
2008_003945,1,0,0,0,0
2012_003797,1,0,0,0,0
2011_004545,1,0,0,0,0
2011_002134,0,0,0,0,0
2009_000824,0,0,0,0,0
2008_001834,1,0,0,0,0
2011_002652,0,0,0,0,0
2011_004223,1,0,0,0,0
2009_002955,0,0,0,1,0
2011_000045,0,0,1,0,0
2007_004722,1,0,0,0,0
2008_004794,0,0,0,0,0
2012_002304,1,0,0,0,0
2009_004317,0,0,0,0,0
2008_001607,1,0,0,0,0
2009_000171,1,0,0,0,0
2012_000513,1,0,0,0,0
2010_004878,1,0,0,0,1
